,state,county,community,communityname,fold,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
1583,40,58.826829268292684,46188.33659730722,BrokenArrowcity,8,0.08,0.62,0.06,0.88,0.06,0.04,0.44,0.47,0.22,0.13,0.09,1.0,0.43,0.82,0.36,0.48,0.18,0.14,0.23,0.39,0.3,0.29,0.22,0.23,0.26,0.34,0.33,0.03,0.16,0.11,0.15,0.39,0.19,0.73,0.33,0.41,0.27,0.48,0.29,0.19,0.39,0.36,0.61,0.83,0.86,0.87,0.78,0.49,0.5,0.01,0.08,0.01,0.23,0.3,0.34,0.44,0.03,0.04,0.04,0.05,0.94,0.02,0.19,0.22,0.68,0.66,0.63,0.71,0.1,0.17,0.5,0.06,0.78,0.71,0.12,0.6,0.81,0.13,0.14,0.14,0.12,0.12,0.28,0.32,0.35,0.36,0.4,0.42,0.19,0.0,0.0,0.06,0.47,0.41,0.52,0.5,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.12,0.12,0.0,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.07
1584,24,58.826829268292684,46188.33659730722,Laurelcity,8,0.02,0.24,0.27,0.69,0.31,0.05,0.18,0.65,0.3,0.19,0.03,1.0,0.53,0.9,0.04,0.56,0.14,0.09,0.28,0.52,0.57,0.58,0.49,0.22,0.37,0.38,0.52,0.01,0.08,0.12,0.21,0.59,0.07,0.96,0.17,0.45,0.17,0.65,0.72,0.56,0.71,0.74,0.31,0.58,0.61,0.76,0.55,0.78,0.81,0.01,0.46,0.01,0.36,0.43,0.5,0.62,0.18,0.19,0.2,0.22,0.86,0.07,0.11,0.08,0.26,0.28,0.28,0.42,0.13,0.62,0.0,0.02,0.79,0.42,0.08,0.19,0.79,0.1,0.05,0.31,0.28,0.26,0.62,0.56,0.62,0.54,0.36,0.63,0.15,0.0,0.0,0.21,0.26,0.15,0.26,0.27,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.01,0.51,0.25,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.26
1585,48,58.826829268292684,46188.33659730722,Missioncity,8,0.03,0.85,0.0,0.63,0.01,1.0,0.61,0.56,0.38,0.48,0.05,1.0,0.1,0.29,0.64,0.28,0.7,0.81,0.46,0.08,0.06,0.07,0.29,0.6,0.01,0.14,0.18,0.1,1.0,1.0,0.84,0.18,0.84,0.11,0.18,0.44,0.45,0.27,0.19,0.39,0.34,0.28,0.96,0.62,0.58,0.65,0.63,0.25,0.15,0.01,0.15,0.04,0.3,0.31,0.35,0.42,0.45,0.42,0.43,0.48,0.0,1.0,0.96,1.0,0.92,0.85,0.99,0.63,1.0,0.66,0.0,0.12,0.04,0.67,0.2,0.29,0.79,0.68,1.0,0.04,0.04,0.06,0.0,0.07,0.11,0.07,0.55,0.47,0.36,0.0,0.0,0.65,0.59,0.71,0.8,0.75,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.04,0.17,0.02,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.07
1586,55,117.0,72975.0,Sheboygancity,8,0.06,0.37,0.0,0.92,0.24,0.04,0.35,0.45,0.26,0.55,0.08,1.0,0.26,0.48,0.19,0.6,0.58,0.35,0.49,0.3,0.26,0.26,0.12,0.07,0.07,0.25,0.28,0.04,0.24,0.39,0.42,0.2,0.31,0.54,0.89,0.3,0.8,0.27,0.42,0.37,0.36,0.4,0.44,0.7,0.74,0.75,0.67,0.64,0.74,0.02,0.15,0.02,0.69,0.62,0.66,0.63,0.24,0.19,0.18,0.16,0.85,0.14,0.2,0.18,0.38,0.45,0.3,0.57,0.09,0.5,0.5,0.05,0.85,0.54,0.08,0.58,0.17,0.17,0.37,0.1,0.08,0.07,0.19,0.21,0.22,0.21,0.3,0.28,0.44,0.01,0.0,0.14,0.86,0.62,0.83,0.82,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.04,0.31,0.13,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.06
1587,47,58.826829268292684,46188.33659730722,JohnsonCitycity,8,0.06,0.36,0.11,0.9,0.04,0.01,0.52,0.56,0.48,0.51,0.08,1.0,0.19,0.45,0.3,0.42,0.55,0.41,0.45,0.26,0.27,0.27,0.2,0.15,0.2,0.19,0.34,0.07,0.45,0.47,0.5,0.41,0.41,0.37,0.44,0.55,0.39,0.47,0.61,0.46,0.53,0.59,0.34,0.57,0.58,0.56,0.58,0.37,0.36,0.02,0.16,0.01,0.64,0.63,0.56,0.5,0.07,0.06,0.05,0.04,0.97,0.02,0.12,0.1,0.29,0.37,0.23,0.51,0.06,0.57,0.0,0.08,0.71,0.47,0.87,0.44,0.56,0.55,0.14,0.09,0.1,0.12,0.12,0.15,0.18,0.15,0.45,0.23,0.26,0.03,0.0,0.04,0.63,0.49,0.54,0.59,0.01,0.2,0.98,0.23,0.01,0.13,0.2,0.2,0.89,0.97,0.04,0.0,0.0,0.03,0.0,0.43,0.09,0.09,0.13,0.05,0.09,0.01,0.63,0.0,0.0,0.12,0.1
1588,39,58.826829268292684,46188.33659730722,Greenvillecity,8,0.0,0.33,0.01,0.98,0.02,0.01,0.33,0.36,0.22,0.69,0.0,0.0,0.19,0.39,0.48,0.51,0.68,0.28,0.63,0.23,0.22,0.21,0.1,0.13,0.56,0.19,0.1,0.01,0.28,0.33,0.48,0.16,0.44,0.34,0.77,0.36,0.82,0.29,0.59,0.22,0.54,0.59,0.35,0.58,0.64,0.63,0.61,0.63,0.74,0.0,0.09,0.0,0.47,0.46,0.52,0.51,0.04,0.03,0.03,0.03,0.96,0.04,0.14,0.12,0.3,0.31,0.3,0.61,0.04,0.51,0.5,0.01,0.84,0.61,0.28,0.51,0.33,0.36,0.18,0.08,0.08,0.08,0.13,0.15,0.14,0.17,0.4,0.12,0.22,0.0,0.0,0.03,0.85,0.57,0.81,0.8,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.01,0.22,0.02,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.04
1589,48,58.826829268292684,46188.33659730722,DeSotocity,8,0.03,0.54,0.41,0.64,0.07,0.09,0.46,0.47,0.27,0.17,0.05,1.0,0.56,0.87,0.45,0.48,0.16,0.1,0.28,0.54,0.44,0.46,0.38,0.3,0.67,0.32,0.46,0.01,0.09,0.11,0.18,0.47,0.22,0.8,0.28,0.37,0.22,0.58,0.4,0.25,0.5,0.47,0.52,0.74,0.76,0.82,0.75,0.79,0.84,0.01,0.15,0.01,0.13,0.18,0.21,0.36,0.03,0.03,0.03,0.05,0.91,0.04,0.17,0.19,0.58,0.64,0.42,0.68,0.13,0.28,0.5,0.05,0.69,0.64,0.02,0.4,0.88,0.16,0.16,0.23,0.21,0.21,0.4,0.37,0.43,0.38,0.33,0.58,0.39,0.0,0.0,0.08,0.69,0.38,0.66,0.71,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.06,0.12,0.04,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.11
1590,37,58.826829268292684,46188.33659730722,Ashevillecity,8,0.08,0.24,0.39,0.68,0.04,0.01,0.33,0.39,0.27,0.66,0.1,1.0,0.18,0.34,0.13,0.4,0.7,0.38,0.59,0.22,0.27,0.3,0.22,0.21,0.2,0.21,0.33,0.09,0.42,0.32,0.43,0.36,0.33,0.38,0.39,0.5,0.44,0.43,0.7,0.39,0.66,0.71,0.29,0.37,0.38,0.47,0.38,0.62,0.67,0.05,0.38,0.01,0.2,0.23,0.32,0.43,0.03,0.03,0.04,0.04,0.94,0.05,0.13,0.11,0.23,0.27,0.22,0.49,0.07,0.58,0.0,0.14,0.63,0.47,0.16,0.53,0.4,0.29,0.25,0.09,0.09,0.12,0.13,0.2,0.22,0.21,0.49,0.46,0.54,0.1,0.04,0.06,0.63,0.51,0.63,0.57,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.1,0.15,0.15,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.29
1591,39,61.0,27706.0,ForestParkcity,8,0.01,0.54,0.85,0.3,0.08,0.01,0.52,0.57,0.37,0.17,0.03,1.0,0.42,0.82,0.21,0.46,0.26,0.19,0.38,0.39,0.34,0.37,0.36,0.0,0.22,0.02,0.4,0.01,0.13,0.12,0.24,0.38,0.3,0.71,0.48,0.38,0.38,0.49,0.42,0.42,0.55,0.51,0.6,0.64,0.63,0.83,0.59,0.82,0.85,0.01,0.31,0.0,0.33,0.36,0.48,0.41,0.05,0.04,0.05,0.04,0.93,0.06,0.33,0.33,0.59,0.71,0.37,0.66,0.06,0.27,0.5,0.02,0.81,0.59,0.02,0.76,0.63,0.05,0.11,0.14,0.12,0.1,0.46,0.42,0.44,0.44,0.37,0.32,0.11,0.0,0.0,0.06,0.64,0.61,0.74,0.72,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.02,0.25,0.21,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.13
1592,55,141.0,88200.0,WisconsinRapidscity,8,0.01,0.32,0.0,0.96,0.1,0.01,0.3,0.41,0.25,0.61,0.0,0.0,0.23,0.38,0.09,0.63,0.67,0.41,0.6,0.26,0.27,0.26,0.23,0.09,0.13,0.01,0.17,0.02,0.29,0.38,0.36,0.18,0.45,0.34,0.78,0.3,0.63,0.23,0.45,0.32,0.45,0.47,0.38,0.58,0.66,0.66,0.58,0.37,0.38,0.01,0.2,0.0,0.27,0.45,0.51,0.5,0.03,0.04,0.04,0.04,0.95,0.06,0.16,0.14,0.33,0.36,0.3,0.59,0.07,0.52,0.5,0.01,0.88,0.58,0.03,0.4,0.35,0.16,0.21,0.07,0.05,0.05,0.17,0.2,0.21,0.2,0.38,0.11,0.44,0.0,0.0,0.04,0.92,0.63,0.81,0.86,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.03,0.13,0.0,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.11
1593,39,35.0,71416.0,SevenHillscity,8,0.0,0.47,0.0,0.97,0.11,0.01,0.3,0.3,0.23,0.77,0.02,1.0,0.5,0.43,0.08,0.86,0.83,0.06,1.0,0.48,0.41,0.39,0.26,0.14,0.82,0.0,0.66,0.0,0.04,0.25,0.37,0.26,0.24,0.34,0.44,0.34,0.35,0.41,0.07,0.32,0.05,0.06,0.42,0.93,0.91,0.98,0.85,0.31,0.35,0.0,0.02,0.01,0.05,0.04,0.09,0.11,0.03,0.03,0.06,0.06,0.7,0.15,0.19,0.22,0.53,0.49,0.49,1.0,0.01,0.0,0.5,0.0,1.0,1.0,0.16,0.59,0.54,0.01,0.21,0.26,0.24,0.21,0.37,0.37,0.54,0.38,0.27,0.2,0.29,0.0,0.0,0.32,0.81,0.99,0.95,0.93,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.01,0.21,0.14,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.02
1594,34,29.0,38550.0,Lakewoodtownship,8,0.06,0.49,0.27,0.69,0.09,0.19,0.35,0.42,0.26,0.67,0.07,0.98,0.29,0.19,0.09,0.54,0.77,0.34,0.66,0.33,0.27,0.29,0.25,0.09,0.28,0.2,0.29,0.06,0.42,0.39,0.47,0.26,0.46,0.22,0.31,0.53,0.43,0.41,0.33,0.39,0.34,0.35,0.66,0.66,0.7,0.82,0.61,0.3,0.34,0.04,0.41,0.03,0.23,0.25,0.26,0.26,0.17,0.16,0.16,0.14,0.62,0.19,0.59,0.47,0.47,0.41,0.58,0.54,0.25,0.69,0.0,0.08,0.65,0.59,0.17,0.69,0.65,0.21,0.18,0.21,0.25,0.27,0.48,0.48,0.56,0.49,1.0,0.74,1.0,0.06,0.01,0.31,0.48,0.64,0.61,0.69,0.01,0.19,0.98,0.23,0.02,0.15,0.26,0.19,0.82,0.81,0.16,0.14,0.0,0.19,0.02,0.36,0.17,0.07,0.15,0.22,0.02,0.02,0.78,1.0,0.66,0.23,0.24
1595,45,58.826829268292684,46188.33659730722,Columbiacity,8,0.14,0.56,0.85,0.29,0.09,0.03,0.76,0.83,0.77,0.37,0.15,0.98,0.19,0.54,0.23,0.39,0.46,0.35,0.46,0.22,0.24,0.38,0.18,0.22,0.16,0.22,0.29,0.15,0.56,0.31,0.41,0.51,0.35,0.46,0.13,0.72,0.25,0.55,0.59,0.86,0.54,0.58,0.43,0.26,0.23,0.42,0.23,0.72,0.66,0.13,0.78,0.02,0.7,0.74,0.75,0.7,0.16,0.15,0.14,0.12,0.9,0.04,0.27,0.19,0.29,0.29,0.36,0.29,0.2,0.64,0.0,0.16,0.67,0.31,0.29,0.4,0.4,0.45,0.23,0.13,0.14,0.17,0.16,0.22,0.26,0.25,0.58,0.41,0.28,0.12,0.09,0.09,0.62,0.33,0.36,0.36,0.04,0.24,0.95,0.26,0.09,0.34,0.47,0.24,0.0,0.06,0.02,0.01,0.0,0.02,0.18,0.14,0.17,0.34,0.07,0.27,0.26,0.04,0.56,0.5,1.0,0.19,0.87
1596,48,58.826829268292684,46188.33659730722,Rowlettcity,9,0.02,0.66,0.1,0.86,0.08,0.11,0.33,0.46,0.16,0.05,0.04,1.0,0.6,0.92,0.14,0.53,0.09,0.07,0.14,0.53,0.41,0.41,0.39,0.23,0.42,0.35,0.45,0.0,0.05,0.07,0.14,0.44,0.14,0.87,0.42,0.32,0.23,0.56,0.29,0.12,0.29,0.3,0.61,0.92,0.91,0.91,0.82,0.73,0.72,0.0,0.1,0.0,0.22,0.37,0.46,0.53,0.05,0.07,0.08,0.09,0.89,0.07,0.2,0.24,0.73,0.68,0.79,0.88,0.12,0.06,0.5,0.03,0.71,0.89,0.15,0.68,0.94,0.06,0.06,0.22,0.19,0.17,0.43,0.5,0.58,0.61,0.33,0.64,0.28,0.0,0.0,0.09,0.62,0.28,0.55,0.7,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.05,0.1,0.07,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.14
1597,24,58.826829268292684,46188.33659730722,Cumberlandcity,9,0.02,0.26,0.09,0.93,0.03,0.01,0.35,0.36,0.26,0.74,0.04,1.0,0.08,0.1,0.07,0.36,0.84,0.73,0.66,0.12,0.2,0.19,0.17,0.29,0.66,0.03,0.83,0.05,0.7,0.48,0.56,0.16,0.72,0.12,0.21,0.62,0.47,0.32,0.63,0.36,0.63,0.66,0.33,0.35,0.4,0.19,0.32,0.34,0.28,0.02,0.26,0.0,0.16,0.12,0.12,0.17,0.01,0.01,0.01,0.01,0.97,0.02,0.14,0.12,0.26,0.29,0.27,0.46,0.03,0.49,0.5,0.06,0.58,0.45,0.32,0.85,0.0,0.37,0.18,0.04,0.04,0.05,0.08,0.11,0.12,0.1,0.59,0.27,0.47,0.02,0.0,0.03,0.76,0.62,0.84,0.75,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.02,0.24,0.08,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.46
1598,6,58.826829268292684,46188.33659730722,Alamedacity,9,0.11,0.43,0.13,0.54,1.0,0.17,0.37,0.54,0.4,0.37,0.12,1.0,0.44,0.6,0.2,0.6,0.35,0.28,0.52,0.45,0.5,0.56,0.33,0.36,0.35,0.39,0.46,0.04,0.17,0.14,0.18,0.5,0.17,0.7,0.23,0.45,0.24,0.6,0.57,0.6,0.69,0.64,0.42,0.55,0.61,0.72,0.51,0.64,0.61,0.03,0.23,0.09,0.31,0.37,0.47,0.49,0.37,0.39,0.45,0.44,0.61,0.22,0.24,0.18,0.32,0.35,0.36,0.32,0.29,0.71,0.0,0.08,0.83,0.33,0.05,0.19,0.33,0.08,0.24,0.69,0.72,0.77,0.63,0.62,0.69,0.6,0.53,0.76,0.17,0.02,0.0,0.51,0.38,0.34,0.38,0.35,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.03,0.59,0.81,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.25
1599,25,5.0,49970.0,Nortontown,9,0.01,0.66,0.03,0.96,0.06,0.02,0.64,0.61,0.48,0.23,0.0,0.17,0.53,0.8,0.3,0.45,0.32,0.26,0.36,0.49,0.37,0.35,0.52,0.26,0.52,0.27,0.48,0.01,0.13,0.17,0.27,0.35,0.29,0.68,0.56,0.5,0.36,0.43,0.37,0.44,0.35,0.38,0.55,0.73,0.77,0.8,0.77,0.41,0.5,0.0,0.11,0.0,0.2,0.17,0.16,0.16,0.05,0.04,0.03,0.03,0.91,0.02,0.2,0.21,0.58,0.61,0.41,0.78,0.06,0.51,0.5,0.01,0.85,0.74,0.07,0.67,0.6,0.04,0.33,0.37,0.35,0.32,0.24,0.43,0.54,0.47,0.28,0.54,0.43,0.0,0.0,0.11,0.75,0.6,0.53,0.7,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.08,0.04,0.16,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.08
1600,49,58.826829268292684,46188.33659730722,BrighamCitycity,9,0.01,0.71,0.0,0.92,0.05,0.09,0.52,0.46,0.24,0.34,0.0,0.0,0.37,0.63,0.7,0.5,0.49,0.21,0.67,0.34,0.23,0.22,0.0,0.09,0.25,0.4,0.37,0.01,0.17,0.13,0.26,0.35,0.45,0.47,0.9,0.3,0.35,0.53,0.28,0.24,0.31,0.3,0.84,0.82,0.88,0.83,0.79,0.34,0.31,0.0,0.04,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.01,0.92,0.05,0.95,0.95,0.76,0.81,0.55,0.75,0.18,0.29,0.5,0.01,0.8,0.71,0.14,0.47,0.48,0.2,0.07,0.14,0.12,0.11,0.16,0.18,0.18,0.2,0.08,0.17,0.21,0.01,0.0,0.05,0.71,0.7,0.75,0.79,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.03,0.1,0.04,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.04
1601,5,58.826829268292684,46188.33659730722,ForrestCitycity,9,0.01,0.52,1.0,0.12,0.03,0.01,0.53,0.48,0.28,0.45,0.0,0.0,0.04,0.21,0.49,0.13,0.61,1.0,0.26,0.06,0.07,0.2,0.11,0.19,0.69,0.0,0.32,0.05,1.0,0.69,0.68,0.18,1.0,0.14,0.38,0.56,0.54,0.37,0.54,0.42,0.71,0.68,0.64,0.17,0.17,0.18,0.2,0.63,0.48,0.03,0.76,0.0,0.76,0.56,0.82,0.7,0.03,0.02,0.03,0.02,0.97,0.03,0.5,0.46,0.54,0.52,0.57,0.38,0.33,0.51,0.5,0.02,0.66,0.41,0.64,0.53,0.6,0.99,1.0,0.04,0.04,0.05,0.0,0.06,0.06,0.11,0.91,0.53,0.85,0.0,0.0,0.01,0.82,0.61,0.84,0.85,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.04,0.08,0.02,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.54
1602,4,58.826829268292684,46188.33659730722,Chandlercity,9,0.13,0.55,0.05,0.78,0.14,0.32,0.37,0.55,0.27,0.12,0.14,0.99,0.44,0.85,0.22,0.39,0.16,0.17,0.24,0.4,0.33,0.34,0.34,0.13,0.38,0.24,0.29,0.08,0.25,0.19,0.23,0.42,0.25,0.78,0.53,0.31,0.31,0.5,0.48,0.35,0.57,0.55,0.61,0.7,0.71,0.76,0.61,0.55,0.54,0.03,0.16,0.04,0.37,0.47,0.57,0.62,0.18,0.2,0.22,0.22,0.73,0.21,0.33,0.33,0.6,0.62,0.55,0.62,0.29,0.47,0.5,0.18,0.59,0.62,0.1,0.31,0.92,0.28,0.18,0.21,0.19,0.18,0.39,0.38,0.44,0.4,0.45,0.64,0.31,0.0,0.03,0.21,0.27,0.22,0.49,0.24,0.06965517241379314,0.217460815047022,0.9247335423197486,0.24633228840125382,0.09799373040752349,0.21520376175548606,0.3436363636363638,0.21749216300940447,0.6894043887147344,0.7269592476489025,0.22047021943573694,0.1348589341692791,0.114858934169279,0.2591849529780564,0.0755485893416928,0.5560501567398121,0.30598746081504696,0.14,0.16,0.04,0.1631034482758621,0.07670846394984321,0.6985893416927895,0.44043887147335425,0.0,0.19507836990595606,0.09
